id_cloud,algorithm,Npini,iter_max,D,F,CR,w,wdamp,c1,c2,Smin,Smax,exponent,sigma_initial,sigma_final,time,it,stop_condition,poserror_dist,poserror_1,poserror_2,poserror_3,orierror_1,orierror_2,orierror_3
11,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1621.41393709183,368,,0.0217398907589782,,,,1.08280449888592,0.471757479153467,0.405014615882496
12,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1859.21137547493,396,,0.0244517496185948,,,,0.12944188366861,0.698692340611502,0.33481230093093
13,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1659.61823940277,383,,0.0370755780409649,,,,2.11220751453171,1.58427051431758,0.375244613527211
14,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1960.94843697548,391,,0.0164254703426147,,,,0.501077314680719,0.411098556420512,1.86574368559884
15,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1970.49190425873,402,,0.0293305670668346,,,,0.612759790839173,2.33865116282981,0.207613869810869
16,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1816.16108036041,389,,0.0388687446213516,,,,0.327539595561588,1.31546487971782,0.0951565319752889
17,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1866.41091656685,405,,0.019124658599191,,,,0.336081624049665,1.58478228563411,0.293118352022833
18,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1539.94350028038,343,,0.0394892928438513,,,,0.937186294990673,1.62882043471607,0.286912006456333
19,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1436.32661151886,301,,0.123236093955572,,,,0.17565593309889,1.40927805101978,0.243835587185669
20,3,100,500,6,,,,,,,0,4,2,0.5,0.001,239.521951913834,50,,6.91455478985227,,,,2.00727091161269,5.55478795568066,6.87635843633217
21,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1703.98680520058,385,,0.0269476676618352,,,,0.370054863567123,1.75744953728624,0.694921554491726
22,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1586.34027051926,326,,0.184385662114458,,,,0.250087411866361,1.93952734296053,1.29121159374586
23,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1940.00682210922,396,,0.101215277276032,,,,0.303918160999445,2.70141528478707,1.13589979631546
24,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1738.1376042366,405,,0.0107428407442426,,,,1.9266430120741,2.99031027585637,1.05363389268117
25,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1847.82914614677,401,,0.104868606515109,,,,0.636915300976746,1.29417302278618,0.292527100079268
26,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1833.52797079086,416,,0.0085816054633919,,,,0.486251433041329,0.689582922571772,0.216528038589442
27,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1842.72110652924,413,,0.0585956232333346,,,,0.301907654611681,0.556041180954143,0.431151316598874
1,1,100,500,6,0.9,0.75,,,,,,,,,,116.973960638046,50,normal convergence,0,,,,0,0,0
2,1,100,500,6,0.9,0.75,,,,,,,,,,113.865375518799,50,normal convergence,0.0300779101901981,,,,1.69517542835467,0,0
3,1,100,500,6,0.9,0.75,,,,,,,,,,86.020486831665,50,normal convergence,7.98680131703619,,,,0.322262543599201,1.64875966874703,180
4,1,100,500,6,0.9,0.75,,,,,,,,,,183.942259788513,50,normal convergence,0.0159817126373585,,,,3.33294910566684,1.57936998565512,0.738224358234927
5,1,100,500,6,0.9,0.75,,,,,,,,,,108.810962677002,50,normal convergence,2.72482001109863,,,,0.599050356772622,6.12737084980647,8.30048674231322
6,1,100,500,6,0.9,0.75,,,,,,,,,,113.935046672821,50,normal convergence,0.329283782727514,,,,3.97578448847,1.50159494208092,0.74853998458863
7,1,100,500,6,0.9,0.75,,,,,,,,,,189.699770689011,50,normal convergence,0.019604313446571,,,,0.451293129427854,1.28017596058577,0.232230778822462
8,1,100,500,6,0.9,0.75,,,,,,,,,,186.464941263199,50,normal convergence,0.0644943714278314,,,,0.696018523116854,0.312235999033802,0.0028269184833201
9,1,100,500,6,0.9,0.75,,,,,,,,,,203.632390022278,50,normal convergence,0.0109313303844148,,,,2.42926875662683,0.830329465836782,0.514457499399465
10,1,100,500,6,0.9,0.75,,,,,,,,,,217.10725235939,50,normal convergence,0.0183454071354454,,,,3.76800067002043,0.0388005285032871,0.892529575202441
11,1,100,500,6,0.9,0.75,,,,,,,,,,192.026205539703,50,normal convergence,0.0132216065680263,,,,1.01378563995549,0.861706298702054,0.262162527923862
12,1,100,500,6,0.9,0.75,,,,,,,,,,219.120380401611,50,normal convergence,0.0129481997828976,,,,2.11220751453171,0.180789475565501,1.17762046811214
13,1,100,500,6,0.9,0.75,,,,,,,,,,200.583398103714,50,normal convergence,0.0145618371369007,,,,2.08173871952171,0.397005646923124,0.385870599785521
14,1,100,500,6,0.9,0.75,,,,,,,,,,182.536071538925,50,normal convergence,0.0826013388376146,,,,1.22296001862459,1.68185422677493,0.516726996716564
15,1,100,500,6,0.9,0.75,,,,,,,,,,203.478525161743,50,normal convergence,0.0487493305259462,,,,0.425418612458797,2.28167230616749,0.502996069702755
16,1,100,500,6,0.9,0.75,,,,,,,,,,195.289592266083,50,normal convergence,0.00935979362327658,,,,0.0454005073128777,2.91698859043846,0.905634783405409
17,1,100,500,6,0.9,0.75,,,,,,,,,,198.311519384384,50,normal convergence,0.0214536739253493,,,,0.466674770057787,1.7968274077932,0.146417917459428
18,1,100,500,6,0.9,0.75,,,,,,,,,,185.274817705154,50,normal convergence,0.0361075054190166,,,,0.217443459746958,1.33291378987973,0.616932628475817
19,1,100,500,6,0.9,0.75,,,,,,,,,,189.553615808487,50,normal convergence,0.0117423470712885,,,,0.425052699268669,1.08643460765597,0.743740875293607
20,1,100,500,6,0.9,0.75,,,,,,,,,,95.4097635746002,50,normal convergence,0.783530143800001,,,,2.32814997436492,3.50180011433473,181.869810520006
21,1,100,500,6,0.9,0.75,,,,,,,,,,207.908641576767,50,normal convergence,0.0436579219079895,,,,0.889919836504802,0.581081256774159,0.311896749423788
22,1,100,500,6,0.9,0.75,,,,,,,,,,202.18991279602,50,normal convergence,0.183871416611584,,,,0.153773178624355,0.570334564310045,0.282694518453953
23,1,100,500,6,0.9,0.75,,,,,,,,,,222.192559480667,50,normal convergence,0.0153698113199753,,,,1.0016240793425,2.8023017100372,1.16762339919763
24,1,100,500,6,0.9,0.75,,,,,,,,,,253.266344547272,50,normal convergence,0.0121947211848829,,,,1.88043952082021,2.64475031490118,0.751570017550452
25,1,100,500,6,0.9,0.75,,,,,,,,,,192.321592092514,50,normal convergence,0.0945389568229941,,,,0.319845266919045,2.02795950799469,0.0913470912755719
26,1,100,500,6,0.9,0.75,,,,,,,,,,235.805730581284,50,normal convergence,0.00867079417409677,,,,0.151332541787622,1.0184362493376,0.507587326278998
27,1,100,500,6,0.9,0.75,,,,,,,,,,219.9538230896,50,normal convergence,0.0107612644340402,,,,0.0168972602206265,0.315399641125406,0.182560169518078
28,1,100,500,6,0.9,0.75,,,,,,,,,,193.13069486618,50,normal convergence,0.0255352381430711,,,,0.905826696527475,0.475277241114732,0.658337429237473
29,1,100,500,6,0.9,0.75,,,,,,,,,,173.270483970642,50,normal convergence,0.0206402961777737,,,,0.794704320039904,0.473744727345894,0.516143916727376
30,1,100,500,6,0.9,0.75,,,,,,,,,,232.305602073669,50,normal convergence,0.0142929006589248,,,,0.443199194321833,0.381029155534957,0.607429244513943
29,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1896.85995435715,387,normal convergence,0.0689014016912138,,,,0.415341254442629,0.406378067186466,0.991725078467045
30,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1892.94433569908,409,normal convergence,0.0269244070864449,,,,0.0936118322873753,0.482115582869742,0.667633413693346
31,3,100,500,6,,,,,,,0,4,2,0.5,0.001,2084.42278766632,437,normal convergence,0.0153810960796213,,,,1.12647464893646,0.62162239760998,0.582133713962564
32,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1009.61200118065,235,normal convergence,1.96181204269692,,,,3.94078298077327,4.33214892231672,8.76257992544599
33,3,100,500,6,,,,,,,0,4,2,0.5,0.001,864.527269363403,183,normal convergence,3.09243751360757,,,,2.92083845352124,1.76106985125042,30.6694270958845
34,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1939.75852656364,414,normal convergence,0.0142670379467305,,,,0.370487969145927,0.476037952191447,0.202094654585836
35,3,100,500,6,,,,,,,0,4,2,0.5,0.001,852.172745466232,176,normal convergence,3.15628910072304,,,,3.29875736501986,1.62299363065739,27.2691716532435
36,3,100,500,6,,,,,,,0,4,2,0.5,0.001,826.522736310959,180,normal convergence,3.08115770603797,,,,8.1603985375966,1.62299363065739,21.0835883955873
37,3,100,500,6,,,,,,,0,4,2,0.5,0.001,933.106888771057,231,normal convergence,3.02945277171533,,,,1.70967168479667,3.22518303840265,26.2224699984802
38,3,100,500,6,,,,,,,0,4,2,0.5,0.001,821.038312673569,205,normal convergence,2.95785663457589,,,,8.40413877166111,3.22518303840265,26.5518152203202
39,3,100,500,6,,,,,,,0,4,2,0.5,0.001,864.778554201126,219,normal convergence,2.9244842096339,,,,3.95083617796666,3.49646274266593,26.6588480163792
40,3,100,500,6,,,,,,,0,4,2,0.5,0.001,784.60843372345,195,normal convergence,2.95831513555392,,,,1.2819243805264,3.52715504954255,26.5514652246823
41,3,100,500,6,,,,,,,0,4,2,0.5,0.001,635.624711751938,120,normal convergence,2.97482637578601,,,,9.65042685547057,2.87638356795451,24.3340929925551
42,3,100,500,6,,,,,,,0,4,2,0.5,0.001,779.19273519516,185,normal convergence,1.57851348004663,,,,6.05379158239376,3.01672606755647,14.4741088069884
43,3,100,500,6,,,,,,,0,4,2,0.5,0.001,711.850178718567,153,normal convergence,1.64908419987217,,,,4.7740273712152,3.06137461197073,15.4836901131768
44,3,100,500,6,,,,,,,0,4,2,0.5,0.001,635.454466342926,150,normal convergence,1.69460949342991,,,,4.29620286881294,2.85360847740215,23.4615010620749
1,3,100,500,6,,,,,,,0,4,2,0.5,0.001,214.749894142151,50,normal convergence,0,,,,0,0,0
2,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1474.25034928322,395,normal convergence,0.0138894932745122,,,,2.30806011638696,0.970129259805226,0.506891425050478
3,3,100,500,6,,,,,,,0,4,2,0.5,0.001,301.599635362625,50,normal convergence,2.04567745698437,,,,5.69438005818471,5.45157341662853,2.02428105751023
4,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1918.795794487,387,normal convergence,0.0186080486819705,,,,3.45540344560423,2.36534585907961,0.430916958992706
5,3,100,500,6,,,,,,,0,4,2,0.5,0.001,269.295310258865,50,normal convergence,2.23656175292578,,,,3.95938087303281,4.83921193398706,5.68964163769271
6,3,100,500,6,,,,,,,0,4,2,0.5,0.001,288.890418767929,50,normal convergence,0.396467306188588,,,,1.12096482624634,3.48484595839544,1.63108322864258
7,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1706.15352845192,397,normal convergence,0.0181449289081701,,,,0.440539564566657,1.15108223573101,0.204095548250641
8,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1861.25237154961,364,normal convergence,0.113565102219656,,,,2.12330651659881,0.582004850217649,0.398080861560564
28,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1853.01758050919,355,normal convergence,0.0137608342357641,,,,1.09804229180417,0.246327902052168,0.61078711620382
29,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1880.72884559631,384,normal convergence,0.0322097262112203,,,,1.01422077863904,0.275739044140414,1.20969720231828
30,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1982.80138802528,407,normal convergence,0.0182763672293755,,,,0.351906576005802,0.041250939128826,0.265583996068413
31,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1776.48335552216,433,normal convergence,0.0187038518624455,,,,1.01543369262212,0.540801113976995,0.604110403835356
32,3,100,500,6,,,,,,,0,4,2,0.5,0.001,2024.17054915428,421,normal convergence,0.0104562135096178,,,,1.16800053380387,0.49467477826621,0.0334787101192797
33,3,100,500,6,,,,,,,0,4,2,0.5,0.001,871.890800952911,179,normal convergence,3.26169059260414,,,,3.19857894048722,1.76106985125042,28.6350385115985
34,3,100,500,6,,,,,,,0,4,2,0.5,0.001,780.144451618195,165,normal convergence,3.07527674897565,,,,1.05439453704063,1.76404418303893,29.2386650376502
35,3,100,500,6,,,,,,,0,4,2,0.5,0.001,889.709500074387,183,normal convergence,3.08100235542733,,,,3.29875736501986,1.62299363065739,28.4265103099856
36,3,100,500,6,,,,,,,0,4,2,0.5,0.001,834.683215141296,197,normal convergence,3.06219449487154,,,,3.29875736501986,1.62299363065739,26.1039416141317
37,3,100,500,6,,,,,,,0,4,2,0.5,0.001,810.473491191864,182,normal convergence,3.0339752073169,,,,4.2462476709781,3.22518303840265,27.017813830091
38,3,100,500,6,,,,,,,0,4,2,0.5,0.001,927.113080024719,234,normal convergence,2.96115262936959,,,,8.40413877166111,3.22518303840265,25.8044097787902
39,3,100,500,6,,,,,,,0,4,2,0.5,0.001,851.368109941483,199,normal convergence,2.9730627547502,,,,8.31953722146822,3.49646274266593,25.0730365771782
40,3,100,500,6,,,,,,,0,4,2,0.5,0.001,885.136120557785,200,normal convergence,2.98647650751071,,,,8.11694691025187,3.52715504954255,25.1670737260007
41,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1875.76772880554,413,normal convergence,0.0119610890166569,,,,0.410686050978726,0.497558840949321,0.624290169359057
42,3,100,500,6,,,,,,,0,4,2,0.5,0.001,785.983040809631,195,normal convergence,2.8464820535694,,,,6.27725105595633,1.19790754909975,2.84788612157141
43,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1829.04851150513,415,normal convergence,0.0172103346167469,,,,0.581741082248469,0.399270229659168,0.874984618007508
44,3,100,500,6,,,,,,,0,4,2,0.5,0.001,694.927315473557,213,normal convergence,2.80666869981522,,,,4.99649675360461,3.00088124779978,2.76166453283803
1,3,100,500,6,,,,,,,0,4,2,0.5,0.001,249.400380849838,50,normal convergence,0,,,,0,0,0
2,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1512.12793183327,395,normal convergence,0.0224832416332829,,,,2.23064943979296,0.299259270573536,0.496814874145757
3,3,100,500,6,,,,,,,0,4,2,0.5,0.001,275.713287830353,50,normal convergence,1.92049150833524,,,,5.69438005818471,5.45157341662853,3.16295686268369
4,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1921.07280111313,409,normal convergence,0.0129929368228163,,,,3.31756847771278,1.98107787388511,0.865523050388963
5,3,100,500,6,,,,,,,0,4,2,0.5,0.001,252.996073007584,50,normal convergence,2.1945539010742,,,,3.95938087303281,4.83921193398706,6.92932416310043
6,3,100,500,6,,,,,,,0,4,2,0.5,0.001,315.244544744492,50,normal convergence,2.12306739910102,,,,0.922233431112687,4.30913428757715,11.6669011926082
7,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1970.57554769516,387,normal convergence,0.0283176724109742,,,,1.4661824924522,0.574675456850237,1.25481208006524
8,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1804.44818902016,345,normal convergence,0.0605503971491362,,,,0.703602393307426,0.283320039197857,0.462971897044108
9,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1998.28051757813,392,normal convergence,0.00570866798755109,,,,2.63108780736345,0.691456709502089,0.476468826109989
10,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1986.02421331406,437,normal convergence,0.00131362195214323,,,,3.89714743675216,0.309537872822953,0.888706400768944
11,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1799.44237923622,377,normal convergence,0.0244977144729378,,,,1.08280449888592,1.04203250975276,0.14961504214999
12,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1760.85553526878,379,normal convergence,0.0213543108133495,,,,0.0736694925679652,0.243568105567218,0.358023162699037
13,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1836.05348587036,377,normal convergence,0.0275479547631491,,,,1.89432395373682,0.987628893353485,0.1485430565089
14,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1993.25927734375,381,normal convergence,0.0133850807271789,,,,0.515731290419066,1.70675430098397,1.12877190080025
15,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1869.74203848839,407,normal convergence,0.0574504573741075,,,,0.112782505874192,2.10483030813773,0.79709886755391
16,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1861.17871451378,378,normal convergence,0.0110792455742987,,,,0.574310538945591,0.653325250847754,0.873633696852926
17,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1889.30843257904,406,normal convergence,0.0179003206180381,,,,0.426752407738199,1.30801981704248,0.278665580886809
18,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1750.0447640419,366,normal convergence,0.00911224477176881,,,,0.308609537934881,1.90423497976847,0.204839757297715
19,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1465.88196563721,288,normal convergence,0.112828471051444,,,,1.81185753550979,0.128927749731177,0.164681549206911
20,3,100,500,6,,,,,,,0,4,2,0.5,0.001,208.194598674774,50,normal convergence,3.43695465904293,,,,2.00727091161269,5.9043679469358,172.916815405233
21,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1862.40545845032,375,normal convergence,0.0135461901589704,,,,0.32441574728853,1.92441769469263,0.789919944813259
22,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1732.21776008606,328,normal convergence,0.196406041714504,,,,1.17261991851804,0.774984281770147,0.796526181719564
23,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1897.10180020332,387,normal convergence,0.0231744032952637,,,,0.46454213817343,3.43447975525204,1.44376068231699
24,3,100,500,6,,,,,,,0,4,2,0.5,0.001,2027.94646811485,389,normal convergence,0.015397620641942,,,,1.9266430120741,1.90367132982649,0.902513898152821
25,3,100,500,6,,,,,,,0,4,2,0.5,0.001,2125.47933721542,406,normal convergence,0.08558381869473,,,,1.14690299879087,1.99787137411644,0.49295033096489
26,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1985.45741581917,403,normal convergence,0.00649023697339531,,,,0.158680403594947,1.03337279877571,0.924584070876249
27,3,100,500,6,,,,,,,0,4,2,0.5,0.001,2121.54407978058,406,normal convergence,0.047278735847858,,,,0.942349129957761,0.773068954532503,0.313235926571454
28,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1646.6660861969,343,normal convergence,0.0197368881675622,,,,1.09804229180417,1.87174892181576,0.643145460589355
29,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1918.74933218956,390,normal convergence,0.0183475130331971,,,,0.636998794308582,0.695802712129501,0.625040726881754
1,3,100,500,6,,,,,,,0,4,2,0.5,0.001,236.209552288055,50,normal convergence,0,,,,0,0,0
2,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1432.85324430466,383,normal convergence,0.0218587447765372,,,,1.84689063347872,0.146271608822643,0.0992918718663697
3,3,100,500,6,,,,,,,0,4,2,0.5,0.001,278.969576358795,50,normal convergence,1.98283709776247,,,,5.69438005818471,0.770753482491914,3.10308805921378
4,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1891.95966863632,378,normal convergence,0.0122675960905945,,,,4.2967629459387,1.32413814864613,0.204531357790398
5,3,100,500,6,,,,,,,0,4,2,0.5,0.001,241.369959354401,50,normal convergence,2.30190349860639,,,,0.362433398993833,4.04839874308913,1.41005369188879
6,3,100,500,6,,,,,,,0,4,2,0.5,0.001,258.803905963898,50,normal convergence,2.25590855015335,,,,1.12305601476139,4.03332153817246,2.60967751804133
7,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1856.24373483658,375,normal convergence,0.0305640889438566,,,,0.154998022345704,0.623165241070704,0.172932042437071
8,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1997.85220694542,384,normal convergence,0.108645868685923,,,,1.34850277208129,0.508994527344184,0.101657321826951
9,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1971.76176381111,385,normal convergence,0.0263574457559607,,,,2.43712691132364,0.191635658645192,0.686885307377233
10,3,100,500,6,,,,,,,0,4,2,0.5,0.001,2047.2511074543,421,normal convergence,0.0113938025119106,,,,3.60109926433038,0.0153475046580875,0.858153865921918
11,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1899.56400632858,383,normal convergence,0.0267795014382626,,,,1.07724590310969,1.085649941729,0.135350709422155
12,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1857.54056811333,399,normal convergence,0.0203293131950406,,,,0.463650538908668,0.391215275917625,0.655570762622958
13,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1845.1521923542,372,normal convergence,0.0101766267437288,,,,2.11220751453171,0.361045666917977,0.429883088714916
14,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1835.72201967239,374,normal convergence,0.0306870985216115,,,,1.16171933908802,0.694387239749424,1.52101709428131
15,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1935.19690799713,378,normal convergence,0.0605856090811237,,,,0.299214631323781,2.89595742678659,0.232495003563268
16,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1892.95338344574,395,normal convergence,0.0496685800149319,,,,0.821902805686113,0.372535762022094,1.35511279993305
17,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1879.14714503288,398,normal convergence,0.0258361613341968,,,,0.274407134609951,1.75354882131177,0.292229431087208
18,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1761.28823399544,384,normal convergence,0.0318662284567928,,,,0.997968884959596,0.581523488357843,1.09921456867802
19,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1451.05359578133,296,normal convergence,0.0603491899015277,,,,0.0292223680138749,1.37049578238784,1.41754812508829
20,3,100,500,6,,,,,,,0,4,2,0.5,0.001,180.444181203842,50,normal convergence,6.8784027555135,,,,7.25712185238211,5.55478795568066,10.7190089263784
21,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1973.11511683464,364,normal convergence,0.0277241111723539,,,,1.38443845416674,1.4845051761468,0.84774893526743
22,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1665.33393621445,335,normal convergence,0.207785749815838,,,,0.547876279592922,2.09809351044088,0.833549268515784
23,3,100,500,6,,,,,,,0,4,2,0.5,0.001,2037.28095936775,410,normal convergence,0.00880824301882871,,,,0.252831568088811,1.93186393274075,1.11801120391732
24,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1871.57893157005,392,normal convergence,0.0243524615904819,,,,1.9266430120741,2.73625083274186,1.22072117191211
25,3,100,500,6,,,,,,,0,4,2,0.5,0.001,2127.34348964691,410,normal convergence,0.0946333226636837,,,,0.976160162794117,2.83748747817376,0.0379616548053839
26,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1875.40420651436,414,normal convergence,0.0128196392421666,,,,0.0860309226234643,1.56802864347912,0.502405322414005
27,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1937.78128433228,414,normal convergence,0.0594668519934608,,,,0.812310722033079,0.137236997471251,0.149038343022797
28,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1588.58293008804,343,normal convergence,0.0524826906573406,,,,1.09804229180417,0.617588196850671,0.698176743886835
29,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1827.45170402527,405,normal convergence,0.0889216569153421,,,,0.459611608364209,0.516210511226995,1.00926459642614
30,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1928.84863471985,401,normal convergence,0.0228846063528014,,,,0.217464842861595,0.165621858311389,0.816705037228795
31,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1800.94816684723,427,normal convergence,0.0186855931553029,,,,0.893919569478681,0.141072926245117,0.607435586278673
32,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1815.15438699722,432,normal convergence,0.0133996907661387,,,,0.566298210551441,0.159483487284325,0.125958645727434
33,3,100,500,6,,,,,,,0,4,2,0.5,0.001,857.300505399704,179,normal convergence,3.20087899434508,,,,3.10376217350218,1.76106985125042,30.4699955513148
34,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1861.85635399818,419,normal convergence,0.0124169978461393,,,,0.0620362485014642,0.658314738014796,0.293495215933265
35,3,100,500,6,,,,,,,0,4,2,0.5,0.001,797.47048830986,172,normal convergence,3.1052213973387,,,,3.29875736501986,1.62299363065739,28.0765530289951
36,3,100,500,6,,,,,,,0,4,2,0.5,0.001,806.526998519897,165,normal convergence,3.05543848953051,,,,3.29875736501986,0.175173843644192,27.066741404433
37,3,100,500,6,,,,,,,0,4,2,0.5,0.001,765.739323854446,154,normal convergence,3.06049190608271,,,,3.05501713095536,3.22518303840265,26.6287590835919
38,3,100,500,6,,,,,,,0,4,2,0.5,0.001,824.698225021362,207,normal convergence,2.97003345996409,,,,3.05501713095536,3.22518303840265,25.8771111476891
39,3,100,500,6,,,,,,,0,4,2,0.5,0.001,702.637410640717,146,normal convergence,2.87708698466084,,,,3.1007529317065,3.49646274266593,23.0751495085087
40,3,100,500,6,,,,,,,0,4,2,0.5,0.001,904.389333963394,220,normal convergence,2.94501789529772,,,,4.88849040471171,3.52715504954255,25.0944196809595
41,3,100,500,6,,,,,,,0,4,2,0.5,0.001,837.416931629181,252,normal convergence,2.98402702661347,,,,9.47410897170696,2.87638356795451,26.2881587819608
42,3,100,500,6,,,,,,,0,4,2,0.5,0.001,850.661300420761,194,normal convergence,1.58878278850096,,,,9.14860184836381,3.01672606755647,17.227037279252
43,3,100,500,6,,,,,,,0,4,2,0.5,0.001,597.027546167374,152,normal convergence,2.84489462309844,,,,9.10949106334229,3.06137461197073,0.79756107060516
44,3,100,500,6,,,,,,,0,4,2,0.5,0.001,748.204300165176,174,normal convergence,1.72850411983296,,,,4.32199108315245,3.00088124779978,26.19070601238
1,3,100,500,6,,,,,,,0,4,2,0.5,0.001,234.69319820404,50,normal convergence,0,,,,0,0,0
2,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1428.02354240417,389,normal convergence,0.00397819840878637,,,,2.13438028421735,1.15860271630896,0.816294517949766
3,3,100,500,6,,,,,,,0,4,2,0.5,0.001,231.637724161148,50,normal convergence,1.95914406849491,,,,3.27652758005293,6.00758248598793,2.64431412330187
4,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1751.16558742523,377,normal convergence,0.0207181929837075,,,,4.2967629459387,1.21058269486002,0.0167734509229586
5,3,100,500,6,,,,,,,0,4,2,0.5,0.001,267.281789064407,50,normal convergence,2.27337961449805,,,,0.880489062112115,4.83921193398706,3.48960092150027
6,3,100,500,6,,,,,,,0,4,2,0.5,0.001,292.621835947037,50,normal convergence,2.04060778903379,,,,0.427409160784514,7.15002161503931,8.40042590219253
7,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1860.57497143745,370,normal convergence,0.0264015871295693,,,,0.0731636116773167,0.899758139824421,0.886181072606106
8,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1757.49422883987,360,normal convergence,0.0754466966924732,,,,0.598849828505901,0.234951845679817,1.5264737268747
9,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1895.90048694611,386,normal convergence,0.0254352753851623,,,,1.85166043660058,0.176821756845856,0.198794818709121
10,3,100,500,6,,,,,,,0,4,2,0.5,0.001,2018.33626937866,430,normal convergence,0.0228359355428428,,,,3.7109933292374,0.330950034614227,0.775914940181983
11,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1724.40493369102,363,normal convergence,0.0196424994089537,,,,1.08280449888592,0.612172071379293,0.251110234341095
12,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1863.88439846039,412,normal convergence,0.0135513388529866,,,,0.0416145019852945,0.25375117196326,0.468324261594933
13,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1867.55840492249,381,normal convergence,0.0416348797047622,,,,1.86801972163727,0.959141193855804,0.114474071119898
